mOTU_linkage_group	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_100_DCM_0.22-3	TARA_100_MES_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_148_SRF_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MIX_0.22-3	TARA_152_MES_0.22-3	TARA_152_SRF_0.22-3	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3
motu_linkage_group_2546	0	0	0	0	0	0	0	0	0	0.000156979	0	0	0.001687146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38E-05	0	0.001519757	0	2.11E-05	0	0.003118606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-05	0	1.45E-05	0.000359389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65E-05	0	0	0	0	0	0	0	0	0	0	0	2.97E-05	0	0	5.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2547	3.54E-05	7.13E-05	0	1.25E-05	1.56E-05	8.38E-05	7.77E-05	3.51E-05	0.000367721	0.000398662	0.000417812	0.000966139	0.000247241	0.001452754	0.003302906	0.002993558	0	0.003331241	0	0.002584018	0.001257728	0	0.0025729	0.000701782	0.001476717	0.000507788	0.0002185	2.34E-05	0.000189818	0.000154419	0.000133093	0.00029633	9.13E-05	4.81E-05	3.13E-05	0	0.0001869	0	1.57E-05	0.000753587	0	0.000698716	0.000435213	0	0.001270806	0.000725591	0.000252665	0.000777363	0.000222869	0	3.96E-05	0	0	0	0	0	5.29E-05	7.33E-06	1.83E-05	1.88E-05	4.53E-05	0	3.13E-05	0.000147572	0.000220957	2.90E-05	0	1.63E-05	0	0	0	0	0	0.000653696	0.000369815	0	0.000208226	0.001539008	0.000669169	0.000173839	0	0.000164637	0	0.000983441	0	0.000523812	0.000149699	0.000674993	0	0.0015732	0.000432134	0.00049843	0.000261788	0.000398422	0.0001169	0	5.06E-05	9.05E-05	0.00034164	0.000583067	0.00077329	0.000927706	0.000308476	0	0.000488328	0.001529876	0	0.001541086	0.001458915	0.001549425	0	0.000185958	0	0.000229229	0	0.00034954	0.000155222	0.000135963	0.000164568	3.39E-05	0	3.27E-05	0.000584626	4.78E-05	0.000422194	0	0	0	0	0	0	8.34E-06	0	8.31E-06	0	0	0	0	0
motu_linkage_group_2549	0.000106543	7.27E-05	0.000363488	0.000866393	0.000234714	0.000589026	0.00037359	0.000323792	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000680977	0.001210889	0	0	0.000175803	0.005968647	0.000461795	0.005681314	4.10E-05	0	0	0.000117788	0	0.000126862	2.34E-05	0	1.19E-05	4.20E-05	1.88E-05	3.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145844	0	1.25E-05	0.00186762	0	0.004510051	0	0	3.56E-05	0	0	0	0	0	0	0	0	0	0.000379757	0	0	0	0	0	0	1.50E-05	1.70E-05	0.000544264	0.004110791	0.000183763	0	0.000100703	0	0	0	0	0	0	0	0	0	0	0	0.000163219	0.000250873	0.004741995	0	0	0	0	9.08E-05	0	0	0	0	0	0	0	0	1.42E-05	0.006027718	0.006151113	0	0	0	0	1.85E-05	3.96E-05	0.001181777	0.000374754	0	0	2.27E-05	0.001087851
motu_linkage_group_2553	0	0	0	0	0	0	0	0	2.71E-05	0.0011305	1.04E-05	3.64E-05	0.000907239	0.000145679	0	0	0	0.000726627	0	1.87E-05	0	0	0.000255448	0	0.00062723	0	0	0	0	0	5.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274758	0	0	0.003866794	0.000300283	0	0.000664088	0	0.001791178	2.65E-05	0.000175201	1.15E-05	0	0	0	0	0	0	0	0	0	0	0	7.02E-05	0	0	0	0	0.000466515	0	0.00022041	0	3.10E-05	0	0.000279042	2.48E-05	0.000164559	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	4.21E-05	0	4.08E-05	0.000102346	0	0.000187283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2554	0	0	0.002776115	0.003873275	0	0.003938821	0	0	0	0	0	0	0	0	6.94E-06	1.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54E-05	7.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151422	0	0	0	0	0.000113862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2555	0.000354958	0.0005803	0.000158494	0.00011474	0.000544273	3.09E-05	0.001001239	2.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001318989	0.000448054	6.92E-05	0	0.000129641	0	0.000621885	0	0.000438794	0	0	0	0	0	0	0	0	2.96E-05	0	0	0.000440406	0	0	0.000458413	3.31E-05	4.61E-05	1.81E-05	0	0	5.01E-05	0	0	0	2.86E-05	0	0	0	0.003021973	0	0	0	0	0	0	0	0	0.000436793	0	0	0	0	0	0	5.68E-06	0	1.56E-05	0	7.70E-05	0.000165277	7.41E-05	0	0.000169928	0.000633871	0.000515279	0.001015518	0.000775159	0.000812678	0	0.000422404	0	0	0	1.39E-05	7.04E-06	6.29E-05	0	6.95E-05	4.04E-05	0	5.14E-05	9.65E-05	0.000174796	0	0.000539237	0	0.000442391	0	0.000268764	0.000302526	1.22E-05	0	3.43E-05	0	0	0.000531342	4.52E-05	0.000111632	0	0	0	0	0	0	0	0	0	0	0.000527833	0	0	0
motu_linkage_group_2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445996	0.000257484	0.000674748	0.001000473	0.000981636	0	0	0.000246388	0.00059007	0	0	0	0	0	0	0	0	0	0	0	0	2.28E-05	0	0	0	0	0	0	0.000337256	0	0.000600872	1.01E-05	0	0	0	9.41E-06	0	0	0	0	0	0	0	0	0.000407185	0	0	0	0	0	0.000199276	0	0	0.000601585	0	2.95E-05	8.43E-05	0	9.39E-05	0	0	0	2.06E-05	0	2.64E-05	0	0	2.14E-05	0	0	0	0	0	0	7.83E-05	0.000235679	0.000162516	0.000160134	0.000235113	0.000117293	0	0.000299045	0.000185319	0	0.000201202	8.34E-05	6.69E-05	0	0	0	1.29E-05	0	0	0.000733319	0.001852237	0.003670732	0.000624327	0	0.001775153	8.73E-05	7.92E-05	0.000214335	0	0	0	0	0	0	0	0	0	2.66E-05	1.36E-05	0	1.21E-05	0
motu_linkage_group_2560	0	0	0	0	0	0	0	0	0	4.15E-05	0	0.000236735	0	7.89E-05	6.77E-06	0	0	9.50E-05	0	0	0.000467422	0	0.000109804	0	2.53E-05	0	0	0	0	0	1.30E-05	0	0	0	0	0	0	0	0	7.36E-06	0	0.000146063	0.000146113	0	7.18E-05	3.44E-05	0.000124439	0.000126704	0	0	0	0	0	0	0	0	0	0	0.000151808	0.000105956	0.001392602	0	0.000636521	0.000782422	0.000510062	0	0	0	0	0	0	0	0	0	4.03E-05	0	0	0	0	0.000279775	0	0.000112442	0	0	0	0.000198332	0	0.000192157	0	0.000102951	0.000175252	7.30E-05	0	0	0	0	0	0	0	7.72E-05	2.23E-05	0	0.000398235	0	0.000342481	0.000400449	0	0.000304453	0	0	0	6.99E-05	0	8.95E-05	0	0.00014271	0.000457211	0	0	0	0	0	0.000330292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2568	0	0	0	0	0	0	0	0	0	0.002240434	0	0	0.000408856	0	0	0	0	0	0	0	0	0	4.11E-05	0	0.00032569	0	0	0	0	0	2.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38E-05	0	0	4.18E-05	0	0	9.34E-05	0	0	0.001900838	0.000183225	0	0.000240504	0	0.00052264	0	0.00010058	0	0	0	0	0	0	0	0	0	0	0	0	0.000427386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0.000111364	0	0	5.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224123	0	0	0
motu_linkage_group_2572	0	9.29E-05	3.36E-05	0	9.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000694476	0	0	0	4.53E-05	0	5.63E-06	0	0.000374419	0	0	0	0	0	0	0	0	0	0	0	0.000136507	0	0	1.86E-05	0	0	0	0.000442816	0	0.004214183	0	1.23E-05	0	0.003157503	0	0	0	0.003932356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96E-05	4.11E-05	0.000895835	0.004860983	0.000378517	0	0.000539238	0.00013375	0.000112217	0.000680009	0	3.91E-05	0	2.92E-05	0	0	0	0	0	0	0	0	4.04E-05	0	0	0.000203232	0.000153622	0	0.000871117	0	0.000665022	0	0.000219958	0.000104243	3.23E-05	0	0.000929367	0	0	0.0012901	0	0	0	0	0	0	0	0	0	0	0	0	0.002025617	0	0	0
motu_linkage_group_2573	5.93E-05	5.94E-05	0.00093242	0.000278522	0.000116104	8.50E-05	5.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	1.42E-05	0	0	0.000608791	0.002168089	9.32E-05	0.000540023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299798	0.000576589	0	0.010445691	0	0.003885424	0.00016063	0	0	0	0	0	0	0	0	0	0.000323555	0.000114731	0	0	0	0	0.003098253	3.64E-05	8.17E-05	0.020428587	0.000551253	0.006212687	0.001448848	8.54E-05	0.001457587	0.002899551	0.005118922	0.004559857	0.000604176	2.45E-05	0.00014626	0	0	0	0	1.02E-05	0	0	3.04E-05	0	5.25E-05	0	6.23E-06	1.69E-05	3.03E-05	0	0	0	0.000240952	1.03E-05	0.000536902	2.86E-05	5.96E-05	0.001513434	0	3.73E-05	0	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000883842	0.00157707	3.14E-05	6.85E-06	0.004773363	6.50E-05	0.004095514	0	6.81E-06	0	2.77E-05	0	6.73E-06	0	0	0	0	0	0.000389467	0.000191353	0	0.024794273	8.87E-05	0.025335204	0.000222065	0.006377578	0	2.64E-05	4.93E-05	0	0	0	0	0	6.43E-06	0	0	0	0	0	0	0.0022458	0.010383362	0.003674283	0	0	0	0	0
motu_linkage_group_2576	0	0	0	0	0	0	0	0	7.52E-05	0.000302069	0.000178237	0.00023616	0.00303047	0.000314598	0	0	0	6.04E-06	0	0	0	0	0.000123204	0	0.000265667	0	0	0	0	0	0.000527148	5.69E-05	0	0	0	0	0	0	0	0	0	0	6.48E-06	0	0	6.46E-05	1.91E-05	7.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278328	0	0	0	2.35E-05	0.000275594	0	0.000376966	0	6.21E-05	0	0.000314986	3.09E-05	0.000210187	0	0.000181189	7.12E-06	2.98E-05	0	0	0	0	0	1.86E-05	8.00E-05	0.000149284	0.000237842	0.00024317	0.000120216	0	0.0002318	0.000189675	0	0.000232529	4.02E-05	4.45E-05	0	4.27E-05	0	2.34E-05	0	0	0.001013055	0.000265172	0.000292203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2581	0.000270286	0.000231607	0.000327311	3.28E-05	0.000425454	0.000265899	5.05E-06	0.000301529	0.000630054	0.001924538	0.000198573	0.000240539	0.007861598	0.000319473	1.37E-05	3.76E-05	2.19E-05	6.85E-05	1.17E-05	0	6.20E-05	3.41E-05	0.000126574	0.000567892	0.000144283	1.13E-05	9.74E-06	0	4.09E-05	0.000154498	0	2.65E-05	0.000386692	0.000215113	0.000131908	0.000212946	0	0	0	0	2.67E-05	0	0	3.84E-05	0	0	1.87E-05	0	0	8.44E-05	0	2.14E-05	0.000450307	0	0.000392161	0.003367717	0	0.00055109	0	0.000114403	0	0.000488865	0	0	0	9.03E-05	0.000187756	0	0	0.000132357	0	0	3.72E-05	0	0	1.31E-05	0	0	0	0	0.000128096	0	0.000127309	0	0.000134409	0	0.000100646	0	0.000132757	0	0	0	2.69E-05	0	1.58E-05	0.000295597	0	0.000611972	0	0	1.74E-05	0	0	7.34E-05	0	1.13E-05	0.000139892	0	0	0	0	0	0	0	0	0	0	9.27E-05	0	0.000174112	0.000217386	0	5.97E-06	7.10E-05	0	0	0	0	0	0	0	0	0	1.07E-05	0	0	0	0	0
motu_linkage_group_2582	0	0	0	0	0	0	0	0	0.000352868	0.00144029	0.000304926	0.000377689	0.001833822	0.000607857	1.65E-05	2.03E-05	0	0.0008454	0	1.88E-05	5.24E-05	0	0.00725168	0	0.003761546	8.21E-05	0	0	6.64E-05	1.37E-05	0.00387159	0.000116376	0	0	0	0	0.000317936	0	0	0	0	1.41E-05	1.30E-05	0	0	0.000949708	0.000295741	0.00023982	0.000969673	0	1.49E-05	0.003504477	0.000135823	0.000349563	0.005027489	0.000546981	0.000259952	0.000503525	6.22E-05	0.00158324	0.000175602	0.000725835	0.000321401	0.00019367	0.000123686	0.000288825	0	0	0	0	0	0	0	1.48E-05	0.00538558	4.34E-05	0.000245985	0	1.15E-05	0.002280237	0	0.003145318	0	0.000178937	0	0.003760097	0.000746002	0.001997308	0	0.001340483	0.000785913	0.00049973	1.48E-05	3.67E-05	0	0	0	0.000140928	0.000477403	0.001314413	0.000962404	0.001376282	0.001742835	4.68E-05	0.001796746	0.001433772	0	0.001999294	0.000298342	0.000179487	0	0.000345662	0	0.000202301	0	4.29E-05	0.007181478	0.000504414	0.000583968	0.000226135	0	0	0.000312358	0	0	0	0	0	0	0	0	0	0	0	0	0.002507495	0	0	0
motu_linkage_group_2588	0	0	0	0	0	0	0	0	3.45E-05	0	4.34E-05	5.62E-05	0	0.000156921	7.54E-05	5.63E-05	0	4.23E-05	0	0.000263317	9.02E-05	0	0	0.000142762	0	0.000151121	0.000229169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013161	0.009075475	0.000607888	0.001161548	0	0.000328921	0	0	0	0	0	0	0	0	0	0	6.43E-06	0	0	0	5.82E-05	1.46E-05	2.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01E-05	0.000109636	4.21E-05	0.000226009	4.23E-05	0	2.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2596	0.000822101	0.00092455	0.0003967	0.000518615	0.000573195	0.000368955	0.000841788	0.000120562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002778	0.000702939	0	0	0.000153829	0.000145434	0.00073506	0.000141252	0.00016528	0	0	0	0	0	0	0	0	0	0	0	8.27E-05	0	8.60E-06	4.76E-05	0	3.59E-05	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	1.43E-05	0.000158551	0	0.0004006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148952	0.000214582	0.000227337	0.00035574	0.000339842	0	0.000348102	0	0	0	0	0	0	0	0	0	0	0	9.55E-05	0.000122838	0	0.000112915	0	4.74E-05	0	0	0	0	0	0	0	8.48E-06	4.52E-05	0	8.28E-05	0	0	0	0	0	0	9.19E-05	0.000171668	0.001026753	5.05E-05	6.33E-05	0	0	6.97E-06
motu_linkage_group_2597	0.000557884	0.000903646	0	1.27E-05	1.75E-05	4.72E-05	0.000954484	0.000382717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83E-05	0.000261685	5.17E-05	0	5.72E-05	0.000108136	8.30E-05	5.88E-05	5.06E-05	0	0	0	0	0	0	0	0	0	0	0	8.03E-05	0	0	0.000246532	0	0.000134135	0	0	0	0	0	0	0	0	0	0	0	7.10E-05	0	0.000434226	0	0	6.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07E-06	0	2.38E-05	0	8.33E-05	0.000967449	0.000832065	0.000464657	0.000968139	0.000125333	0	6.49E-05	0	0	0	0	0	2.68E-05	0	3.71E-05	7.13E-05	0	2.36E-05	0.000283801	0.00025317	0	0.00031076	0	0.000454745	0	8.45E-05	6.29E-05	0	0	0.000159108	0	0.000219518	0.000279319	6.93E-05	0.000727797	0	0	0	0	0	0	0	0	0.001180372	0.000457368	0.000354405	0	0.000105489	0.001011018
motu_linkage_group_2605	0.001028163	0.001262969	0.001149551	0.000947463	0.001360769	0.000964883	0.001390633	0.000426071	0	0	0	0	0	0	0.00088027	0.000433226	0	0.000159337	0	0.000261694	0	0	0	0	1.19E-05	0	0	0	0.001136408	0.001159649	2.04E-05	0	0.001392087	0.001218722	0.001356399	0.000518388	0.000292719	0	0.000181612	0.001595668	0	0.001486588	0.000284922	0	0.000297932	0.000770352	0.000490607	0.00084623	0.000204267	0	0.000254793	0	0	0	3.55E-05	0	8.32E-05	0	4.15E-05	5.55E-05	7.62E-06	0	1.25E-05	1.77E-05	1.74E-05	0.000189117	0	1.03E-05	0.000750621	0	0.00175584	0	0	0.000537312	9.63E-05	0	0	4.70E-05	0	0	0	0	0	0.000941749	0	0.000265214	5.28E-05	0.000231572	0	0.000585438	0.000493709	0.000764786	0.001436275	0.001334265	0.000947259	0	0.000876211	0	0	0	3.05E-05	0	1.42E-05	0	3.50E-05	2.24E-05	0	4.89E-05	0.000995644	0.001203973	0.000157134	0.000692213	0	0.000877943	0	0.000446571	5.45E-05	0	2.75E-05	5.06E-05	0	0	0.000263829	4.07E-05	0.000336103	0	0	0	0	0	0	0.001259365	0.001906351	0.002841428	1.43E-05	0	0	0	2.44E-05
motu_linkage_group_2606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000874563	0	0	0.001382474	0	0	0	0	0	0.000623821	0.000203797	0.000111704	0.006594636	0	4.96E-05	0	0	0	0.003433592	0.000237818	0	0.001493871	0	0.000654213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005856656	4.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08E-05	0	0	0	0	0	0	0.000282144	0.001924607	5.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2607	0	3.64E-05	0	0	0.000120629	0	0.000111893	0	0	1.33E-05	0	0	0.000268097	0	0	0	0	0	0	0	0	0	0.000118638	0	2.68E-05	0	0	0	0.001100678	7.06E-05	8.97E-05	0	4.06E-05	0	8.85E-05	0	0.001168799	2.00E-05	0	0	0	0	0	0	0	0.00010397	4.09E-05	0	0.00174379	0	0	0.00033358	3.64E-05	0	0.000202245	9.51E-05	0	0.000507832	0	8.35E-05	0	0.000662229	0	2.06E-05	1.74E-05	0.001877884	0	0	0	0	0	0	0	0	0.000257798	0	0	0	0	4.54E-05	0	7.34E-05	0	9.02E-05	0	0.000388621	0.001353757	0.000303801	3.69E-05	0.000454814	0.000313377	0.000398089	0.000482462	0.000102106	0.000166929	0	0.000114255	0	0	0	1.40E-05	1.41E-05	4.26E-05	0	0.000123178	0.00012109	0	0.000200661	0.000130676	9.65E-05	0	0.000294803	0	0.000292149	0	0.000217014	0.001083155	2.51E-05	0	9.69E-05	0	0	0.000358725	0	1.87E-05	0	0	0	0	0	0	0	0	0	0	0.000887672	0	0	0
motu_linkage_group_2612	0	0	0	0	0	0	0	0	0.00019371	0	0.000111516	0	0	0	0.000121884	8.25E-05	0	1.43E-05	0	0	1.86E-05	0	0	5.67E-05	0	0	8.86E-05	4.45E-05	2.86E-05	0.000652995	0	0	0.000374793	0.001527481	0	3.36E-05	0.00065445	0	0.000202875	0	0	0.00040631	0.000388048	0	0.000407563	0.000333125	0.00027173	0.000679645	0.00014686	0	9.44E-05	0	0	0	0	0.000103586	0.001218391	0	7.62E-05	1.44E-05	0.000292942	0	0.00049435	0.000769845	0.001026133	0	0	8.72E-05	0	0	0.000283246	0	0	1.51E-05	0	0	6.81E-05	0.000106418	0.000327003	0.000158847	0	0.000103532	0	0	0	0.000140362	0	0.002059579	0	0.000337862	0.000446059	0.000245234	0	0.000111438	0	0	0	0	0	1.35E-05	3.05E-05	2.11E-05	0	0	1.46E-05	0	0	0	0	0	0	0	0	0	2.18E-05	0.00137817	0	3.14E-05	2.41E-05	0.000145773	2.74E-05	0.002931552	0.00016516	2.57E-05	0.000925583	0	0	0	0	0	0	0	0	0.000249248	2.55E-05	0	0	2.04E-05	0.000114331
motu_linkage_group_2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103627	7.77E-05	0	0	0	0	0	0	0.000246245	0	0.00011549	0	0	2.75E-05	0	0	0	0.000115126	6.79E-05	0.000121365	0.00046426	0	0.000125439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107064	0	0	1.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011861	0.00014991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95E-05	0.000168864	0	2.32E-05	0	0	0	0.000282144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001146683	0.002489953	0.001179774	0	0	0	0	0
motu_linkage_group_2617	7.98E-05	5.41E-05	0.002605359	0.003478491	2.79E-05	0.003825622	3.47E-05	0.000209314	1.23E-05	0	1.22E-05	1.52E-05	0	0	0	0	0	0	0	0	1.05E-05	0	0	0	0	2.06E-05	0	0	0	0	0	0	0.000274702	0.00415612	0	0.001114922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163181	0.000697939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
